building_id,damage_state,LAquila_EQ_01,LAquila_EQ_02,LAquila_EQ_03,LAquila_EQ_04,LAquila_EQ_05,LAquila_EQ_06,LAquila_EQ_07,LAquila_EQ_08
tile_1,DS3,0.7916342914104462,0.4966477224370464,0.367371335363714,0.1883547693141736,0.099457307747798,0.0737307427643827,0.0595974833809123,0.0518302203848737
tile_1,DS4,10.025591135025024,11.075075878528878,11.35688300468246,11.94179092370905,12.371822607587092,12.459021877335545,12.49103674703241,12.506197407598028
tile_2,DS0,0.1840222142636776,0.0838689927313964,0.068880677096363,0.0227572170477436,0.0044001730467098,0.0030389906865289,0.0027352836775551,0.0026362447125443
tile_2,DS1,1.7030203342437744,1.0409144163131714,0.9268460965249689,0.4404730857349932,0.1378307631239295,0.107011334519484,0.0993101532621949,0.0965517266859024
tile_2,DS2,2.781731128692627,1.5628080880269408,1.2634746792900842,0.6642820292618126,0.2654333969694562,0.1869798698571685,0.1605463891760337,0.1480202342743268
tile_2,DS3,1.8975077867507932,1.6867615235969424,1.4696742376472685,0.8933621517498977,0.4065090850053821,0.3064777900981426,0.2668243108128649,0.2459426377412654
tile_2,DS4,14.933719158172607,17.12564784917049,17.77112530697923,19.479126500547864,20.68582849868108,20.896494418593647,20.97058723606517,21.006852831905164
tile_3,DS0,4.21295228600502,4.186456202983877,4.186126218318989,4.116468411207219,3.919079202651981,3.9170596764088295,3.917027808427795,3.91703440785412
tile_3,DS1,2.2570018768310547,2.2784246946685016,2.2787377809283957,2.3304850114509463,2.4592255763709545,2.4608725632351707,2.4609035612875125,2.4608983045480386
tile_3,DS2,0.5991531610488892,0.5663062094157767,0.5629614949190795,0.5172891724398596,0.4678347529843449,0.4598687246980262,0.4587201599856092,0.4584587250413232
tile_3,DS3,0.2262405045330524,0.2414354327447654,0.2419664758714361,0.2605588370448686,0.2821402585677788,0.2803760704367732,0.2797450583729537,0.2795245078377775
tile_3,DS4,0.6046525910496712,0.6273777227366617,0.63020854841713,0.6751994437458624,0.771720993818235,0.7818238125964854,0.7836043731806406,0.7840851624250574
tile_4,DS0,3.4686697721481323,3.309344321250837,3.305587358474746,2.973532727241558,2.3447034296989635,2.326919870853452,2.32627978038782,2.326252111434865
tile_4,DS1,4.340506076812744,4.405564300715923,4.407225254690275,4.499195583164692,4.500992849469185,4.505124439951032,4.505209838942392,4.505191731049308
tile_4,DS2,1.5364322066307068,1.437272863695398,1.4178401582157676,1.3380326377227902,1.3543755058199167,1.3101118711929305,1.3010189064669362,1.2985553998559185
tile_4,DS3,0.5800352692604065,0.5972075808094814,0.5601063780232494,0.6212326493114233,0.7233699597418308,0.6679411525146861,0.6296223148599811,0.6050745473369814
tile_4,DS4,2.9743571281433105,3.1506111710332334,3.20924138564078,3.468006626237184,3.9765587840229273,4.08990345210259,4.13786984411604,4.164927174528569
tile_5,DS0,3.671219319105148,3.446522477865148,3.43597555029411,3.035709638390685,2.340070142764521,2.314068491777312,2.3125689223051893,2.3124174198902026
tile_5,DS1,5.092125773429871,5.0406914027407765,5.0215878415619954,5.01651670737192,4.916620158124715,4.917450403387193,4.916301233686681,4.915751500935585
tile_5,DS2,2.0945435166358948,1.8223680586088449,1.7508419666264672,1.5778355959337205,1.5263691673753783,1.4653704119882605,1.450378743117426,1.445131431920052
tile_5,DS3,1.0458300709724426,1.0384668244514614,0.9997995824075474,0.951847348944284,0.9524055506335573,0.9141600682332864,0.8957705865709205,0.8866215700931548
tile_5,DS4,5.896281003952026,6.451950292685069,6.591794581808699,7.218089956790209,8.064534032600932,8.188949062456231,8.224979077284885,8.240076625399501
tile_6,DS0,0.4621303528547287,0.3236236898303275,0.3073792105911437,0.1751558965444637,0.0687637942284382,0.0598075034469438,0.0583668557853407,0.0580464954375798
tile_6,DS1,2.546971619129181,2.187664747238159,2.149936439935118,1.631848156452179,0.9784779474139214,0.9196380216162652,0.910803761362331,0.9088300470684773
tile_6,DS2,2.02622652053833,1.6168577927164731,1.4769169027276805,1.1798122553154826,0.8591920710168779,0.7320564885594649,0.6870303440318821,0.6676364737689369
