building_id,damage_state,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
tile_6,DS1,2.6843568086624146,-0.026249228045344353,-0.007385114440694007,-0.1704397124703978,-1.7665953934192657,-0.06909417011775076,-0.4037559351418168,-0.035789033281616894,-0.0005481482712638985
tile_6,DS2,2.049133062362671,-0.1472713787370592,-0.07256782457989175,-0.25461499704397306,-0.5942712440155447,-0.21358330102520995,-0.4220729654480238,-0.09220671988441609,-0.007988136785179706
tile_6,DS3,1.3215752243995669,0.003918585552127984,-0.01034608226666478,-0.011335696196397294,-0.388197819556808,-0.08072663761413434,-0.38118488679901935,-0.08648371541312372,-0.010767771253978375
tile_6,DS4,4.726316928863525,0.18702177500381367,0.0952472479887092,0.5183970880632387,3.118650150950998,0.37198174172954346,1.2360573952464602,0.2163155481684953,0.019308525396326104
tile_7,DS0,5.906432628631592,-0.006511747360184117,-0.0009696903228988418,-0.09889991760243433,-3.123159096718002,-0.05772137165061508,-1.04381985807413,-0.06156176280983772,-9.81926914036535e-05
tile_7,DS1,5.686748027801514,-0.011240229243412614,-0.003974924256908707,-0.03469232034694869,-1.1482335645705462,-0.06371255591511726,-0.9570158831775188,-0.08627461269497871,-0.0013861389161324844
tile_7,DS2,2.1787458658218384,-0.02076873509940924,-0.009515919866771583,-0.04243387988526548,0.4718535582069303,-0.12272007553838193,-0.25902939052321017,-0.1515875697368756,-0.008449256206489508
tile_7,DS3,0.7554540932178497,0.0019856700037053088,-0.0026754816237826162,0.041448684417673576,0.5917012557183623,-0.01869385356258113,0.09635365234862547,-0.06643460821942426,-0.015526813438754061
tile_7,DS4,5.072618722915649,0.03653556828612636,0.017136367271405106,0.13457751531791473,3.2078373164404184,0.26284746057353914,2.163510956102982,0.3658589458791539,0.025460278696670002
tile_8,DS0,1.6746069118380549,-0.007693467319050962,-0.002794607669068805,-0.03332679258283533,-0.9068620170346318,-0.012697016152670493,-0.29183438154833674,-0.014673555352064882,3.0145632553768564e-05
tile_8,DS1,2.409200519323349,-0.041952475934522226,-0.01703454999733367,-0.10641532268709852,-0.49838489829562627,-0.006297957799688225,-0.2552075635303481,-0.007016505830165665,-4.5433143156747846e-05
tile_8,DS2,1.6689624190330503,-0.2229797450828528,-0.10445222561337864,-0.2903900038526288,-0.2325028848281363,-0.06910762379811786,-0.0811839778743888,-0.049563318225295916,-0.0015400015708095793
tile_8,DS3,0.9128538817167282,-0.035676487261092404,-0.05148023006455116,-0.12147383792550404,-0.188528448168654,-0.0719760030747239,0.010125317465735861,-0.04760465274821968,-0.019542240522467003
tile_8,DS4,6.934376001358032,0.30830213336128054,0.17576149830124876,0.5516060093173749,1.8262784337930498,0.16007867319967772,0.6181005138369073,0.11885849237717316,0.021097624515791225
tile_9,DS0,1.7795910239219666,-0.02364792799927784,-0.008815882444657808,-0.07596474385254481,-0.9865760540460509,-0.011272331294855498,-0.2778897970416541,-0.011574678550782203,-7.919018721824767e-06
tile_9,DS1,3.837708353996277,-0.09959165207692422,-0.03942590792667122,-0.3062511864618491,-1.273832080885768,-0.03468205552781001,-0.29166089970385656,-0.005689637204340903,-0.0002821189832504789
tile_9,DS2,2.7636421620845795,-0.2847585108868742,-0.1467057281538766,-0.41713932851887026,-0.7783899349306014,-0.18984734447440144,-0.26630706596188236,-0.08652350711690815,-0.0046930834229890195
tile_9,DS3,1.728408709168434,-0.016240443667619564,-0.036929817513019714,-0.1388193137554481,-0.6448687805041118,-0.09580489045720242,-0.23101070665916268,-0.04643207705476016,-0.005857565064016135
tile_9,DS4,9.990649819374084,0.42423859172190603,0.23187731842361536,0.9381741471008045,3.683665577273132,0.3316076622741093,1.0668680457001756,0.1502195209295678,0.01084036768893526
