building_id,damage_state,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
tile_6,DS1,3.67042863368988,0.002347340225241634,0.000854874379002446,0.10135740065015852,0.7759192436933517,-0.06504502892494202,-1.7156687974929805,-0.8976471498608594,-0.09338545426726341
tile_6,DS2,0.8341947495937347,-0.00626166125562122,-0.003854631610352044,-0.017968490948874205,0.8480262150987983,0.12496477738022804,0.3228029571473594,-0.5494307968765495,-0.21736484800931044
tile_6,DS3,0.27900131046772,0.002271569499498638,0.001027111123860891,0.02871200246072192,0.4185217644626391,0.2564242295920849,0.4198647662997246,-0.01959657296538353,-0.07751969826495042
tile_6,DS4,0.364968866109848,0.005060050352170664,0.0032529762457578215,0.03737564741601679,0.7466120420285733,0.6290284609422088,2.6521277660503983,1.7954869186505675,0.4197669102723012
tile_7,DS0,17.22423267364502,-3.577995300219072e-05,-7.223129237843295e-06,-0.012203151702912862,-2.162667600631714,-0.7731528568267869,-4.737475044250434,-1.7354611835479332,-0.07650239181526075
tile_7,DS1,1.9222265481948853,-6.791165014874423e-05,-3.8589113955600496e-05,0.008211535704049089,1.5224644588306546,0.5066260546445842,1.9187951833009724,0.3558211624622345,-0.009057208895683289
tile_7,DS2,0.238557368516922,-0.00010252805564731071,-6.547059001779654e-05,0.0006533047347687115,0.33077349751692975,0.1190063375979662,1.0748071353882551,0.3379509001970291,-0.042281475965864956
tile_7,DS3,0.0396806523203849,-4.429815313830576e-05,-4.9059229123800396e-05,0.0012872852397194032,0.0867850191189064,0.0536604602821171,0.4114182074554265,0.27032425813376904,0.009104273573029786
tile_7,DS4,0.1753030121326446,0.00025091947111999247,0.0001603086669371978,0.0020512833985208145,0.22264450078000658,0.093859987333417,1.3324552103877068,0.771364800632,0.1187372820568271
tile_8,DS0,6.848307847976685,-0.023572956085069485,-0.011884021759065,-0.2643704743386035,-1.7687386786937784,-0.4004512466195429,-1.5367857870158472,-0.5150271105226105,-0.01633919310100662
tile_8,DS1,3.5232225209474564,0.003680900130831777,0.001520695948673545,-0.006127150973416651,-0.7702530929818745,-0.470781534910202,-0.08169126883149147,0.09808745980262756,-0.005302708916132826
tile_8,DS2,1.524924324825406,-0.04604164453943316,-0.03138226518032816,-0.07909810557281927,0.19059966615998314,-0.446970367571339,-0.3305567048955709,-0.18264303158503026,-0.054619910901237745
tile_8,DS3,0.4783819336444139,0.020728902387873005,0.008907917299666224,0.11725208814123178,0.3476351245144079,-0.044713058887282386,-0.3797064089158083,-0.17802387790288782,-0.0726198762677086
tile_8,DS4,1.2251630229875443,0.045204739818823336,0.03283770408134523,0.23234334228546571,2.0007568832811558,1.3629157672985457,2.328740010620095,0.7776065998477861,0.1488817854460649
tile_9,DS0,10.114720106124878,-0.03231959342958923,-0.016317940473538073,-0.4303089644909246,-3.547081476688331,-0.9301616978645564,-2.200107912421192,-0.592682077802321,-0.020671835869053634
tile_9,DS1,5.777040839195252,0.007421388931105888,0.003315954905701801,0.07363988185534254,-0.6651568079541903,-0.8208473175764084,-1.1945610642433167,-0.26144348084926605,-0.058162287110462785
tile_9,DS2,1.908904004842043,-0.036757455931990535,-0.026674209199214483,-0.0006523770059769785,0.9183397333078749,-0.3820117805153136,-0.6282830592244861,-0.6741182338446381,-0.18050413239689078
tile_9,DS3,0.7777629720512778,0.019418090920453324,0.010171998875264876,0.11535483021309523,0.660620891335609,0.19235093623865374,-0.4032732211053369,-0.38429015781730413,-0.13643551284621935
tile_9,DS4,1.521571671590209,0.04223766972651988,0.029504352968330316,0.24196647991530518,2.6332778455252415,1.9406698574312031,4.426224975613877,1.9125342923216522,0.3957735323574525
